!", 7
!". 6
!), 2
!)_ 4
!,_ 7
!-. 2
!-_ 5
!._ 13
!_' 2
!_( 3
!_- 3
!__ 1
!_a 3
!_c 1
!_e 2
!_l 3
!_m 2
!_n 2
!_p 1
!_r 2
!_s 1
!_t 1
!_u 1
!_y 3
!_¡ 3
"lu 6
"lí 1
"ló 1
"ma 36
"me 52
"mi 33
"mo 13
"mu 51
"má 20
"mé 3
"mí 1
"mú 1
"na 28
"ne 14
"ni 24
"no 280
"nu 34
"ní 1
"nú 6
"o_ 1
"ob 12
"oc 7
"of 2
"og 1
"oh 1
"ol 4
"op 4
"or 7
"os 2
"ot 5
"ou 1
"ov 2
"pa 71
"pe 60
"ph 1
"pi 9
"pl 9
"po 90
"pr 65
"pu 21
"pé 1
"qu 77
"ra 7
"re 70
"ri 5
"ro 11
"ru 3
"rá 1
"ré 1
"sa 17
"sc 2
"se 118
"sh 3
"si 106
"sn 1
"so 48
"sp 2
"st 8
"su 29
"sé 3
"sí 6
"só 13
"sü 1
"ta 18
"te 34
"th 5
"ti 30
"to 57
"tr 33
"tu 6
"té 1
"tú 2
"u" 8
"uc 1
"ul 1
"un 168
"ur 3
"us 4
"ut 2
"va 26
"ve 18
"vi 21
"vo 9
"vu 5
"vá 1
"ví 1
"wu 1
"xe 1
"y, 1
"y_ 16
"ya 9
"ye 2
"yo 24
"za 1
"ze 1
"zi 1
"zo 1
"zu 1
"¡a 1
"¡e 1
"¡h 1
"¡p 1
"¡q 2
"¡s 1
"¿a 1
"¿c 4
"¿e 2
"¿p 2
"¿q 3
"¿u 1
"¿y 1
"ág 1
"ár 2
"él 5
"és 1
"éx 2
"ój 1
"ún 3
"út 1
%", 1
%". 3
%"_ 1
%), 10
%). 6
%)_ 8
%,_ 47
%-_ 1
%._ 48
%;_ 1
%_( 2
%_a 11
%_c 5
%_d 107
%_e 36
%_f 2
%_h 7
%_i 1
%_l 4
%_m 16
%_n 1
%_o 2
%_p 12
%_q 2
%_r 6
%_s 12
%_t 1
%_y 23
&_b 1
&_f 1
&_l 3
&_p 1
'", 2
'), 2
'). 1
'); 1
')_ 3
',_ 17
'._ 13
'20 1
'23 2
'28 1
'48 1
'5. 1
'70 1
'84 1
'88 1
'91 1
'92 2
'93 1
'95 2
'96 3
'97 2
'99 4
'?- 1
'_- 2
'_. 1
'_a 7
'_b 6
'_c 14
'_d 3
'_e 12
'_f 1
'_g 2
'_h 1
'_i 1
'_l 3
'_m 3
'_n 1
'_o 4
'_p 7
'_q 4
'_r 3
'_s 2
'_t 5
'_y 2
'_z 1
'_¡ 2
'_¿ 1
'ad 2
'ag 3
'ai 1
'al 6
'am 3
'an 4
'ar 5
'at 1
'au 3
'av 1
'ca 1
'eb 4
'en 1
'er 1
'es 24
'ex 1
'gl 1
'gu 1
'he 10
'hi 4
'ho 10
'hr 1
'in 4
'l_ 1
'le 2
'ma 1
'ne 3
'o, 2
'o_ 2
'ob 2
'ol 1
'om 1
'or 3
'ro 1
's, 4
's_ 11
'sa 1
'sí 1
't_ 1
("c 1
("d 1
("m 1
("n 2
("q 1
("s 1
("t 1
(), 1
(). 1
(-0 3
(-1 2
(-3 1
(-_ 1
(-c 1
(-d 4
(-i 1
(-l 3
(-o 1
(-p 1
(.. 7
(0- 19
(0. 1
(00 1
(04 1
(07 1
(08 1
(1, 8
(1- 19
(1. 3
(10 8
(11 6
(12 5
(13 5
(15 4
(16 3
(17 8
(18 11
(19 28
(1_ 2
(2) 1
(2, 9
(2- 21
(2. 6
(20 10
(21 10
(22 5
(23 2
(24 1
(25 5
(26 3
(27 3
(28 2
(29 2
(2_ 2
(3) 1
(3, 2
(3- 10
(3. 1
(30 2
(31 2
(32 2
(33 1
(34 1
(35 1
(36 1
(37 1
(38 2
(39 1
(4) 2
(4, 2
(4- 4
(4. 1
(40 1
(41 3
(43 1
(44 1
(45 1
(48 1
(4_ 1
(5) 1
(5, 4
(5- 4
(5. 4
(50 2
(53 2
(58 1
(5_ 2
(6) 1
(6, 1
(6- 2
(6. 3
(60 3
(64 1
(65 2
(66 2
(67 2
(68 2
(69 2
(7% 1
(7, 1
(7- 4
(7. 5
(70 1
(71 1
(72 1
(75 3
(8, 1
(8. 3
(80 2
(84 1
(85 2
(86 1
(87 1
(88 1
(89 1
(9) 1
(9, 1
(9. 1
(90 2
(91 2
(92 1
(94 1
(95 1
(98 2
(99 1
(9_ 1
(=n 1
(a) 4
(a, 3
(a= 2
(a_ 8
(ab 4
(ac 7
(ad 2
(ae 4
(af 1
(ah 1
(ai 2
(aj 1
(al 19
(am 9
(an 17
(ap 11
(ar 10
(as 9
(at 1
(au 5
(av 3
(ay 1
(b) 1
(ba 21
(bb 2
(bc 9
(be 8
(bi 7
(bl 3
(bm 3
(bn 1
(bo 5
(br 3
(bs 2
(bt 3
(bu 6
(bá 2
(c) 1
(c- 1
(ca 37
(cb 2
(cc 4
(cd 7
(ce 9
(cf 7
(cg 7
(ch 2
(ci 13
(cl 2
(cm 3
(cn 12
(co 32
(cp 2
(cr 6
(cs 4
(ct 2
(cu 6
(cá 2
(cé 1
(d) 2
(d+ 1
(d- 1
(da 2
(db 1
(de 31
(di 14
(dn 1
(do 8
(ds 3
(du 1
(dv 1
(dí 2
(ea 3
(ec 2
(ed 3
(ee 10
(eh 3
(el 24
(em 5
(en 32
(ep 1
(eq 1
(er 2
(es 12
(et 3
(ex 6
(ez 1
(eó 1
(fa 9
(fb 2
(fc 1
(fe 10
(fi 19
(fl 4
(fm 6
(fn 2
(fo 10
(fp 8
(fr 8
(fs 1
(ft 1
(g- 1
(ga 9
(gb 1
(ge 4
(gi 7
(gl 1
(gm 1
(go 2
(gr 4
(gs 2
(gt 1
(gu 6
(ha 2
(hb 2
(hc 1
(hd 1
(he 3
(hi 1
(hn 2
(ho 4
(hs 3
(hu 3
(i+ 3
(ia 5
(ib 2
(ic 7
(id 1
(ie 1
(ig 2
(ih 1
(im 1
(in 20
(io 1
(ip 2
(iq 1
(is 1
(it 6
(iv 5
(ja 1
(jc 2
(jn 2
(jo 7
(ju 2
(kb 1
(ke 2
(kf 1
(ki 1
(kn 2
(la 26
(le 3
(lf 1
(li 3
(lo 21
(ls 1
(lu 1
(lv 1
(lé 1
(m. 28
(ma 22
(mc 4
(md 1
(me 8
(mi 13
(ml 1
(mn 1
(mo 3
(mp 1
(mr 1
(mt 1
(mu 1
(má 10
(mé 1
(na 3
(ne 1
(ni 5
(nm 1
(no 14
(nu 1
(ny 1
(nú 2
(o_ 3
(oa 1
(ob 3
(oc 6
(od 2
(oe 9
(oi 6
(ok 1
(ol 1
(om 7
(on 3
(op 11
(or 6
(os 3
(ou 1
(ov 2
(pa 14
(pc 2
(pd 3
(pe 6
(pg 3
(ph 2
(pi 9
(pk 3
(pl 12
(pn 5
(po 13
(pp 4
(pr 19
(ps 10
(pt 2
(pu 1
(py 2
(pá 1
(qu 14
(ra 3
(rd 1
(re 23
(rf 3
(ro 1
(rp 2
(ré 1
(rí 1
(sa 13
(sc 1
(sd 1
(se 13
(sg 1
(sh 1
(si 16
(sm 1
(so 7
(sp 7
(sr 4
(st 1
(su 16
(sí 1
(só 1
(ta 10
(tb 1
(tc 3
(td 1
(te 8
(th 1
(ti 2
(tm 1
(to 10
(tp 2
(tr 8
(ts 2
(tt 2
(tu 2
(tv 6
(tí 1
(ua 2
(ub 1
(uc 4
(ue 15
(uf 2
(uk 1
(um 1
(un 41
(up 2
(us 3
(va 8
(ve 6
(vi 13
(vo 2
(vé 4
(ví 1
(wa 2
(wi 2
(ww 3
(xh 1
(y, 1
(y_ 5
(ya 1
(yu 1
(za 5
(zd 1
(zo 1
(¡1 1
(¡b 1
(¡y 1
(¿o 1
(él 1
(úl 1
)", 5
)". 5
)"_ 1
),_ 590
)-, 3
)-. 3
)-_ 6
)._ 331
):_ 6
);_ 19
)?. 1
)_" 1
)_( 4
)_- 1
)_2 1
)_a 63
)_b 6
)_c 59
)_d 82
)_e 112
)_f 11
)_g 1
)_h 33
)_i 9
)_j 1
)_l 21
)_m 11
)_n 13
)_o 13
)_p 74
)_q 49
)_r 18
)_s 46
)_t 11
)_u 7
)_v 6
)_y 207
*_e 1
+,_ 1
+._ 1
+_c 1
+_p 1
+_y 1
+d) 3
+d, 1
+d. 1
+d_ 5
+ia 1
,"_ 1
,-_ 2
,._ 3
,00 4
,01 6
,02 6
,03 3
,04 2
,05 5
,06 3
,07 4
,08 8
,09 1
,1% 12
,1, 1
,1. 1
,10 1
,11 1
,13 1
,14 6
,15 10
,16 6
,17 5
,18 1
,19 1
,1_ 21
,2% 13
,20 3
,21 1
,22 2
,23 3
,24 3
,25 6
,26 3
,27 4
,28 7
,29 1
,2_ 27
,3% 11
,30 5
,31 3
,32 2
,33 4
,34 3
,35 3
,36 1
,37 5
,38 7
,39 2
,3_ 27
,4% 11
,40 5
,41 3
,42 2
,43 1
,45 7
,47 3
,48 1
,49 6
,4_ 23
,5% 23
,5, 2
,5- 1
,5. 2
,50 5
,51 1
,52 2
,53 1
,54 6
,55 3
,56 5
,57 3
,58 6
,59 3
,5_ 64
,6% 6
,60 8
,61 3
,62 2
,63 2
,64 1
,65 4
,66 2
,67 2
,68 1
,69 2
,6_ 20
,7% 13
,70 5
,71 4
,72 4
,73 3
,74 5
,75 7
,76 2
,77 5
,78 2
,79 2
,7_ 23
,8% 18
,80 6
,81 1
,82 2
,83 3
,84 3
,85 5
,86 2
,87 1
,88 2
,8_ 28
,9% 9
,90 4
,91 2
,92 2
,93 4
,94 3
,95 6
,96 3
,97 1
,98 1
,99 1
,9_ 27
,_" 342
,_' 1
,_( 4
,_, 2
,_- 26
,_0 3
,_1 57
,_2 38
,_3 23
,_4 15
,_5 9
,_6 18
,_7 8
,_8 8
,_9 2
,_a 2962
,_b 229
,_c 2303
,_d 2192
,_e 3984
,_f 474
,_g 219
,_h 717
,_i 521
,_j 475
,_k 37
,_l 2137
,_m 958
,_n 577
,_o 280
,_p 2854
,_q 2243
,_r 572
,_s 2464
,_t 742
,_u 694
,_v 273
,_w 20
,_x 12
,_y 1615
,_z 12
,_¡ 7
,_¿ 38
,_á 3
,_é 36
,_ó 7
,_ú 8
,co 1
,ob 1
-", 1
-"_ 1
-"a 2
-"e 1
-"g 1
-"j 1
-"n 1
-"p 1
-"q 1
-"s 1
-"t 2
-', 1
-(a 1
-(e 1
-(r 1
-), 2
-). 3
-)_ 2
-,_ 169
--- 1
--5 1
--_ 15
-._ 186
-0) 31
-0, 10
-0- 1
-0. 6
-0_ 23
-1) 22
-1, 17
-1. 7
-10 6
-11 7
-12 2
-13 3
-14 1
-15 1
-16 3
-17 3
-18 4
-19 15
-1_ 24
-2) 16
-2, 10
-2- 2
-2. 9
-20 26
-21 1
-22 1
-23 2
-24 3
-25 2
-26 1
-28 1
-29 2
-2_ 13
-3) 9
-3, 16
-3- 5
-3. 5
-30 2
-31 1
-32 1
-33 1
-34 3
-35 5
-36 1
-39 2
-3_ 19
-4" 1
-4) 4
-4, 11
-4- 1
-4. 1
-40 3
-45 1
-49 1
-4_ 6
-5) 3
-5, 1
-5. 1
-50 1
-57 1
-5_ 3
-6, 3
-6- 1
-6. 1
-62 1
-63 1
-64 1
-66 1
-67 1
-68 1
-6_ 9
-7) 2
-7, 2
-7- 1
-7. 2
-74 1
-77 2
-79 2
-7_ 6
-8) 1
-8, 1
-8. 2
-82 1
-83 1
-85 2
-87 1
-89 2
-92 3
-93 1
-94 1
-96 2
-98 2
-99 3
-;_ 7
-_" 4
-_( 6
-_- 20
-_1 1
-_2 1
-__ 3
-_a 17
-_b 4
-_c 40
-_d 46
-_e 51
-_f 2
-_g 4
-_h 16
-_i 6
-_j 3
-_l 25
-_m 8
-_n 23
-_o 8
-_p 40
-_q 31
-_r 14
-_s 37
-_t 11
-_u 4
-_v 1
-_y 56
-_¿ 1
-_é 1
-a) 1
-a, 1
-a_ 18
-ac 5
-ad 9
-ae 1
-af 2
-ag 4
-ah 3
-al 22
-am 5
-an 9
-ap 3
-aq 6
-ar 19
-as 4
-at 1
-au 2
-av 1
-ay 2
-az 1
-añ 6
-ba 25
-be 3
-bi 6
-bl 1
-bm 2
-bo 5
-br 5
-bs 1
-bu 6
-c. 1
-c_ 1
-ca 33
-ce 1
-cg 2
-ch 6
-ci 7
-cl 7
-cn 1
-co 61
-cr 6
-cu 20
-có 10
-d, 1
-d- 1
-da 4
-de 33
-di 23
-do 16
-du 3
-dé 1
-dí 2
-dó 2
-ea 1
-ed 1
-ee 4
-ef 2
-el 49
-em 1
-en 46
-er 2
-es 52
-eu 2
-ex 5
-f_ 1
-fa 3
-fe 2
-fi 8
-fl 5
-fo 1
-fp 2
-fr 8
-fu 2
-ga 5
-ge 2
-gi 6
-gl 1
-go 3
-gr 1
-gu 5
-gü 1
-ha 23
-he 10
-hi 6
-ho 4
-hs 3
-hu 4
-i) 1
-ib 1
-im 3
-in 19
-is 4
-it 1
-iu 2
-iz 1
-j_ 1
-ja 5
-je 8
-jo 3
-ju 6
-ke 1
-ki 2
-l' 1
-la 53
-le 3
-li 5
-ll 3
-lo 15
-ls 1
-lu 2
-lv 1
-ly 1
-lí 1
-m, 1
-m. 1
-m_ 1
-ma 26
-me 26
-mi 7
-mo 8
-mu 13
-má 8
-mé 1
-mí 1
-mó 1
-na 6
-ne 2
-ni 5
-no 37
-nu 5
-o_ 4
-oc 1
-of 2
-or 3
-os 1
-p- 1
-pa 19
-pe 22
-pf 2
-ph 1
-pi 6
-pl 7
-po 31
-pr 20
-ps 9
-pt 4
-pu 11
-pá 1
-pí 2
-q8 1
-qa 1
-qu 54
-r, 1
-ra 6
-re 9
-ro 8
-ru 1
-sa 10
-sc 1
-se 25
-sh 2
-si 13
-sk 1
-so 7
-st 3
-su 14
-sw 1
-sé 1
-sí 8
-só 3
-ta 6
-tc 1
-te 10
-ti 8
-tk 1
-to 7
-tr 7
-tt 5
-tu 1
-tú 2
-u. 1
-ub 1
-uc 1
-un 29
-up 1
-us 7
-ut 1
-v) 2
-v_ 2
-va 7
-ve 6
-vi 3
-wa 1
-we 1
-wr 1
-x, 2
-x. 1
-x_ 6
-y_ 26
-ya 12
-yo 6
-yp 1
-yu 1
-¡5 1
-¡c 2
-¡e 3
-¡h 1
-¡m 1
-¡n 1
-¡p 1
-¡q 1
-¡v 2
-¿a 8
-¿b 1
-¿c 8
-¿d 5
-¿e 9
-¿g 2
-¿h 3
-¿l 11
-¿m 1
-¿n 8
-¿o 1
-¿p 9
-¿q 11
-¿r 2
-¿s 7
-¿t 2
-¿u 2
-¿y 3
-és 2
.", 4
.". 6
."; 1
.), 1
.). 3
.); 1
.)_ 10
.,_ 33
.-. 1
.-_ 1
.." 11
..) 14
.., 4
..- 1
... 108
..? 1
.._ 74
.00 501
.01 6
.02 5
.03 5
.04 6
.05 12
.06 2
.07 3
.08 4
.09 5
.10 21
.11 13
.12 11
.13 8
.14 6
.15 10
.16 6
.17 2
.18 3
.19 2
.1_ 1
.20 29
.21 4
.22 9
.23 7
.24 5
.25 16
.26 3
.27 2
.28 7
.29 13
.30 44
.31 4
.32 2
.33 3
.34 2
.35 11
.36 8
.37 7
.38 3
.39 3
.40 16
.41 4
.42 7
.43 7
.44 2
.45 12
.46 6
.47 4
.48 6
.49 5
.50 52
.51 2
.52 2
.53 8
.54 6
.55 1
.56 5
.57 3
.58 9
.5_ 1
.6) 1
.60 10
.61 3
.62 3
.63 7
.64 2
.65 6
.66 3
.67 4
.68 6
.69 1
.70 15
.71 6
.72 4
.73 1
.74 1
.75 7
.76 2
.77 3
.78 5
.79 3
.80 19
.81 6
.82 4
.84 2
.85 7
.86 3
.87 8
.88 4
.89 5
.90 4
.91 3
.92 7
.94 1
.95 2
.96 2
.97 2
.98 2
.99 2
.?" 1
._" 881
._' 3
._( 4
._* 1
._- 351
._0 3
._1 16
._2 13
._3 4
._4 3
._5 3
._6 3
._7 4
._9 3
.__ 3445
._a 1052
._b 159
._c 547
._d 489
._e 3590
._f 155
._g 101
._h 263
._i 121
._j 121
._k 26
._l 2269
._m 364
._n 318
._o 110
._p 912
._q 89
._r 183
._s 823
._t 422
._u 322
._v 109
._w 17
._x 7
._y 276
._z 12
._¡ 13
._¿ 84
._á 2
._é 15
.ae 1
.ar 1
.bo 1
.ca 1
.co 8
.d. 1
.es 1
.ib 1
.it 1
.l. 2
.le 8
.lo 1
.m. 1
.mi 1
.o. 1
.oo 2
.or 1
.p. 2
.r. 2
.ri 1
.uu 4
/-_ 1
/01 1
/13 1
/15 4
/19 2
/20 1
/92 1
/93 1
/94 1
/95 1
/99 1
/_f 2
/_i 1
/_m 1
/_o 1
/_p 1
/_q 1
/_u 1
/_v 1
/fo 5
/h, 1
/h. 1
/h_ 1
/ho 5
/me 2
/pr 1
/to 1
0", 4
0". 2
0"_ 6
0%" 2
0%) 3
0%, 7
0%. 11
0%_ 66
0') 1
0'5 1
0), 23
0). 9
0)_ 28
0,0 8
0,1 8
0,2 10
0,3 12
0,4 16
0,5 19
0,6 6
0,7 11
0,8 11
0,9 14
0,_ 102
0-- 1
0-0 8
0-1 12
0-2 8
0-3 4
0-5 2
0-6 1
0-7 1
0-_ 3
0.0 215
0.1 3
0.2 3
0.3 2
0.4 6
0.5 6
0.7 2
0.8 6
0.9 2
0._ 77
0/0 1
0/1 1
0/9 1
00" 10
00% 3
00) 13
00, 47
00- 6
00. 105
00/ 1
000 596
001 73
002 45
003 15
004 11
005 4
006 8
007 5
008 6
009 1
00: 1
00; 1
00_ 860
00c 4
01" 3
01) 5
01, 21
01- 1
01. 21
010 1
012 5
014 2
015 2
016 3
019 1
01_ 36
02" 1
02) 1
02, 19
02- 1
02. 14
020 2
022 1
024 1
025 1
02: 1
02_ 27
03% 1
03) 2
03, 7
03- 1
03. 7
030 1
031 1
032 1
034 2
03_ 12
04% 1
04, 5
04. 8
044 1
045 1
048 2
049 2
04: 1
04_ 12
05% 2
05) 5
05, 2
05. 3
050 6
054 1
05_ 10
06" 1
06, 5
06- 2
06. 5
061 4
064 2
06_ 15
07, 3
07. 16
078 1
079 2
07_ 9
08" 2
08, 3
08. 9
080 1
089 1
08_ 16
09) 1
09, 3
09. 3
090 1
092 1
097 2
098 1
099 1
09_ 7
09s 1
0:0 5
0:1 1
0:_ 2
0;_ 1
0?_ 1
0_" 3
0_' 1
0_( 1
0_- 6
0_3 1
0_a 172
0_b 16
0_c 54
0_d 157
0_e 99
0_f 28
0_g 35
0_h 105
0_i 15
0_j 5
0_k 47
0_l 22
0_m 385
0_n 15
0_o 11
0_p 292
0_q 9
0_r 9
0_s 57
0_t 41
0_u 8
0_v 30
0_y 61
0_á 1
0_ó 1
0`) 2
0cc 4
0º_ 2
1", 1
1". 2
1"_ 1
1%) 4
1%, 4
1%. 5
1%_ 14
1') 1
1), 14
1). 8
1)_ 20
1,0 8
1,1 8
1,2 18
1,3 15
1,4 10
1,5 17
1,6 12
1,7 11
1,8 12
1,9 7
1,_ 63
1-, 1
1-0 23
1-1 9
1-2 13
1-3 1
1-4 1
1-6 1
1-9 2
1-_ 1
1.0 49
1.1 20
1.2 29
1.3 20
1.4 16
1.5 27
1.6 9
1.7 5
1.8 11
1.9 1
1._ 45
1.b 1
10% 11
10, 19
10- 2
10. 41
100 69
101 4
102 4
103 5
104 2
105 6
106 2
107 8
108 8
109 6
10: 4
10_ 111
11% 4
11) 1
11, 10
11- 2
11. 21
110 6
111 4
112 8
113 5
114 4
115 7
116 6
117 4
118 9
119 2
11: 1
11_ 49
12" 1
12% 1
12) 1
12, 15
12- 4
12. 19
120 18
121 4
122 3
123 1
124 6
125 12
126 2
127 3
128 3
129 1
12: 4
12_ 97
13% 1
13) 2
13, 8
13- 2
13. 18
130 9
131 2
133 3
134 3
135 2
136 2
138 5
139 3
13: 1
13_ 58
13` 1
14% 1
14) 1
14, 9
14- 4
14. 12
140 5
141 1
142 2
143 2
144 3
145 1
146 3
147 4
148 3
14: 3
14_ 61
15% 5
15) 3
15, 12
15- 2
15. 19
150 23
151 2
152 3
153 2
154 1
155 1
156 4
157 2
158 1
159 1
15: 1
15_ 118
16% 1
16) 3
16, 11
16- 3
16. 16
160 10
162 4
164 2
165 3
167 1
168 3
169 6
16: 2
16_ 82
16s 1
16º 2
17% 3
17) 1
17, 5
17- 1
17. 19
170 11
171 4
172 1
173 1
174 6
175 3
176 2
178 3
179 1
17_ 69
17` 1
18" 1
18% 3
18) 2
18, 8
18- 1
18. 15
180 6
181 5
182 4
183 6
184 3
185 3
186 4
187 5
188 4
189 8
18_ 76
19% 3
19) 2
19, 5
19- 1
19. 12
190 13
191 6
192 9
193 9
194 21
195 18
196 35
197 65
198 94
199 506
19: 1
19_ 48
19` 1
1:0 2
1:2 3
1;_ 1
1_" 3
1_- 1
1_3 1
1_a 48
1_b 3
1_c 10
1_d 93
1_e 26
1_f 2
1_g 2
1_h 7
1_j 1
1_k 3
1_l 2
1_m 36
1_n 1
1_o 1
1_p 72
1_q 3
1_r 3
1_s 13
1_t 3
1_u 5
1_v 5
1_y 18
1_ó 1
1a_ 1
1b_ 1
1c, 1
1c_ 3
1ro 1
1ª_ 1
2", 1
2"_ 1
2%, 8
2%. 6
2%_ 24
2') 1
2'7 1
2), 6
2). 13
2)_ 15
2,0 5
2,1 8
2,2 13
2,3 16
2,4 10
2,5 16
2,6 8
2,7 13
2,8 10
2,9 7
2,_ 62
2-0 15
2-1 18
2-2 12
2-3 6
2-4 2
2-6 2
2-7 1
2-9 1
2-_ 1
2-m 3
2.0 52
2.1 22
2.2 10
2.3 10
2.4 10
2.5 21
2.6 7
2.7 9
2.8 6
2.9 7
2._ 37
2.m 1
2.r 1
2/9 1
20" 1
20% 14
20) 2
20, 15
20- 1
20. 36
200 366
201 8
203 1
204 1
206 6
207 1
208 1
209 1
20: 1
20_ 148
20º 1
21% 2
21) 2
21, 5
21. 10
211 1
212 1
214 2
215 1
216 2
217 1
218 4
219 2
21: 1
21_ 59
22% 1
22) 2
22, 5
22- 1
22. 22
220 3
223 4
224 1
225 3
226 3
227 1
22: 1
22_ 48
23% 2
23) 4
23, 4
23- 2
23. 19
230 4
231 3
232 1
233 3
235 2
237 1
238 1
239 1
23: 1
23_ 53
24% 1
24, 16
24- 1
24. 8
240 9
242 1
244 1
245 4
247 1
249 1
24; 1
24_ 66
25% 11
25) 4
25, 3
25- 3
25. 19
250 24
251 2
252 1
253 1
254 1
256 6
259 1
25_ 81
25c 2
25º 2
26% 2
26) 2
26, 5
26- 1
26. 7
260 5
261 1
264 1
265 1
266 1
26_ 46
27% 2
27' 1
27) 1
27, 5
27. 9
270 6
272 1
273 3
275 3
276 1
278 1
279 1
27_ 45
27k 1
28) 1
28, 9
28- 1
28. 4
280 4
285 1
286 1
287 1
288 2
28: 1
28_ 41
29% 2
29) 4
29, 5
29. 4
290 2
291 3
292 1
294 1
296 1
297 2
298 3
299 2
29_ 37
2:0 1
2:2 3
2:4 1
2:5 1
2:_ 1
2_' 1
2_( 1
2_- 5
2_1 1
2_4 1
2_@ 1
2_a 52
2_b 5
2_c 17
2_d 86
2_e 22
2_f 6
2_g 3
2_h 8
2_k 5
2_l 3
2_m 40
2_n 2
2_o 2
2_p 83
2_q 3
2_r 5
2_s 7
2_t 5
2_v 2
2_y 22
2_ó 1
2do 1
2°_ 1
3%) 3
3%, 4
3%. 3
3%_ 15
3), 10
3)- 1
3). 6
3)_ 15
3,0 9
3,1 11
3,2 5
3,3 5
3,4 7
3,5 21
3,6 3
3,7 10
3,8 6
3,9 6
3,_ 49
3-0 12
3-1 13
3-2 8
3-3 6
3-6 3
3-7 2
3-9 1
3-_ 2
3-a 1
3-f 1
3-j 1
3.0 37
3.1 13
3.2 8
3.3 12
3.4 8
3.5 8
3.6 3
3.7 3
3.8 5
3.9 3
3._ 34
3/9 2
30" 1
30% 11
30) 1
30, 10
30. 23
300 46
304 1
305 1
306 3
307 1
309 2
30: 1
30_ 151
31% 2
31, 2
31- 1
31. 7
312 1
313 2
316 1
317 2
318 1
319 3
31_ 47
32% 4
32' 1
32) 2
32, 5
32- 1
32. 6
321 2
323 2
324 1
325 1
326 1
32_ 24
33% 3
33) 1
33, 8
33. 7
330 3
331 1
333 1
334 1
335 4
336 1
337 1
339 1
33_ 25
34% 1
34, 4
34- 2
34. 3
340 2
341 1
342 1
345 1
349 1
34_ 26
35) 3
35, 4
35- 1
35. 10
350 17
352 1
355 1
359 2
35_ 51
36% 1
36) 1
36, 7
36. 5
360 4
361 1
363 3
365 3
367 2
36_ 18
37% 2
37) 3
37, 6
37- 1
37. 5
371 1
374 1
375 3
377 1
379 1
37_ 13
38% 1
38) 1
38, 4
38. 3
380 1
381 1
382 1
383 1
384 1
385 3
387 2
38_ 27
39% 2
39' 1
39) 1
39, 4
39. 3
390 2
391 2
396 1
398 2
39_ 14
3:2 1
3:3 1
3:_ 1
3_( 2
3_- 3
3_a 51
3_b 8
3_c 9
3_d 74
3_e 19
3_f 4
3_g 2
3_h 5
3_i 1
3_j 3
3_k 2
3_l 4
3_m 27
3_n 2
3_o 3
3_p 51
3_q 5
3_r 4
3_s 8
3_t 5
3_v 1
3_y 23
3`) 2
3g_ 3
3ro 1
4", 1
4". 1
4"_ 1
4%) 1
4%, 2
4%. 3
4%_ 19
4') 1
4), 4
4). 4
4)_ 5
4,0 2
4,1 8
4,2 7
4,3 5
4,4 5
4,5 13
4,6 5
4,7 6
4,8 8
4,9 9
4,_ 49
4-, 1
4-0 5
4-1 8
4-2 4
4-3 3
4-4 3
4-6 4
4.0 36
4.1 3
4.2 5
4.3 8
4.4 5
4.5 3
4.6 4
4.7 3
4.8 1
4._ 30
4/1 4
